No of entries7175
Event    Timeslice     Bin-values in each TS
0	1	1	2	z[2]=752.6;
0	1	1	2	z[3]=251;
0	1	1	2	z[4]=213.8;
0	1	1	2	z[5]=300.6;
0	1	1	2	z[6]=111.5;
0	1	1	2	z[7]=288.2;
0	1	1	2	z[8]=0;
0	1	1	2	z[9]=0;
0	1	1	3	z[0]=0;
0	1	1	3	z[1]=189;
0	1	1	3	z[2]=105.3;
0	1	1	3	z[3]=0;
0	1	1	3	z[4]=92.9;
0	1	1	3	z[5]=263.4;
0	1	1	3	z[6]=275.8;
0	1	1	3	z[7]=226.2;
0	1	1	3	z[8]=226.2;
0	1	1	3	z[9]=213.8;
1	0	0	0	z[0]=117.7;
1	0	0	0	z[1]=55.7;
1	0	0	0	z[2]=7.25;
1	0	0	0	z[3]=136.3;
1	0	0	0	z[4]=1618.35;
1	0	0	0	z[5]=394.85;
1	0	0	0	z[6]=156.45;
1	0	0	0	z[7]=122.35;
1	0	0	0	z[8]=92.9;
1	0	0	0	z[9]=102.2;
1	0	0	1	z[0]=83.6;
1	0	0	1	z[1]=99.1;
1	0	0	1	z[2]=56.275;
1	0	0	1	z[3]=62.475;
1	0	0	1	z[4]=2152.08;
1	0	0	1	z[5]=342.15;
1	0	0	1	z[6]=105.875;
1	0	0	1	z[7]=142.5;
1	0	0	1	z[8]=49.5;
1	0	0	1	z[9]=65.575;
1	0	0	2	z[0]=111.5;
1	0	0	2	z[1]=114.6;
1	0	0	2	z[2]=77.4;
1	0	0	2	z[3]=189;
1	0	0	2	z[4]=18311.9;
1	0	0	2	z[5]=2180.95;
1	0	0	2	z[6]=696.725;
1	0	0	2	z[7]=456.85;
1	0	0	2	z[8]=402.6;
1	0	0	2	z[9]=668.25;
1	0	0	3	z[0]=263.4;
1	0	0	3	z[1]=282;
1	0	0	3	z[2]=251;
1	0	0	3	z[3]=294.4;
1	0	0	3	z[4]=28670;
1	0	0	3	z[5]=3786.5;
1	0	0	3	z[6]=1266.5;
1	0	0	3	z[7]=874.4;
1	0	0	3	z[8]=646.55;
1	0	0	3	z[9]=1154.9;
1	0	0	4	z[0]=201.4;
1	0	0	4	z[1]=226.2;
1	0	0	4	z[2]=238.6;
1	0	0	4	z[3]=288.2;
1	0	0	4	z[4]=52137.8;
1	0	0	4	z[5]=9427.1;
1	0	0	4	z[6]=2263.1;
1	0	0	4	z[7]=1409.1;
1	0	0	4	z[8]=1023.2;
1	0	0	4	z[9]=1881.85;
1	0	1	0	z[0]=96;
1	0	1	0	z[1]=193.65;
1	0	1	0	z[2]=37.1;
1	0	1	0	z[3]=49.5;
1	0	1	0	z[4]=40903.2;
1	0	1	0	z[5]=4113.25;
1	0	1	0	z[6]=1404.45;
1	0	1	0	z[7]=967.4;
1	0	1	0	z[8]=818.6;
1	0	1	0	z[9]=1526.9;
1	0	1	1	z[0]=84.175;
1	0	1	1	z[1]=61.9;
1	0	1	1	z[2]=13.45;
1	0	1	1	z[3]=89.8;
1	0	1	1	z[4]=34558.4;
1	0	1	1	z[5]=2132.9;
1	0	1	1	z[6]=924;
1	0	1	1	z[7]=624.85;
1	0	1	1	z[8]=503.95;
1	0	1	1	z[9]=897.65;
1	0	1	2	z[0]=49.5;
1	0	1	2	z[1]=46.4;
1	0	1	2	z[2]=58.8;
1	0	1	2	z[3]=55.7;
1	0	1	2	z[4]=21474.2;
1	0	1	2	z[5]=1284.13;
1	0	1	2	z[6]=596.95;
1	0	1	2	z[7]=376.25;
1	0	1	2	z[8]=366.95;
1	0	1	2	z[9]=589.2;
1	0	1	3	z[0]=11.9;
1	0	1	3	z[1]=26.825;
1	0	1	3	z[2]=68.1;
1	0	1	3	z[3]=1.05;
1	0	1	3	z[4]=16734.2;
1	0	1	3	z[5]=810.85;
1	0	1	3	z[6]=456.85;
1	0	1	3	z[7]=286.95;
1	0	1	3	z[8]=286.95;
1	0	1	3	z[9]=373.15;
1	1	0	0	z[0]=142.5;
1	1	0	0	z[1]=127.575;
1	1	0	0	z[2]=105.3;
1	1	0	0	z[3]=102.2;
1	1	0	0	z[4]=387.4;
1	1	0	0	z[5]=154.9;
1	1	0	0	z[6]=55.7;
1	1	0	0	z[7]=7.25;
1	1	0	0	z[8]=0;
1	1	0	0	z[9]=99.1;
1	1	0	1	z[0]=61.9;
1	1	0	1	z[1]=60.925;
1	1	0	1	z[2]=43.875;
1	1	0	1	z[3]=29.925;
1	1	0	1	z[4]=213.8;
1	1	0	1	z[5]=18.1;
1	1	0	1	z[6]=43.3;
1	1	0	1	z[7]=55.7;
1	1	0	1	z[8]=61.9;
1	1	0	1	z[9]=74.3;
1	1	0	2	z[0]=68.1;
1	1	0	2	z[1]=10.35;
1	1	0	2	z[2]=176.6;
1	1	0	2	z[3]=99.1;
1	1	0	2	z[4]=851.8;
1	1	0	2	z[5]=65.575;
1	1	0	2	z[6]=82.625;
1	1	0	2	z[7]=71.2;
1	1	0	2	z[8]=58.8;
1	1	0	2	z[9]=40.2;
1	1	0	3	z[0]=125.45;
1	1	0	3	z[1]=128.55;
1	1	0	3	z[2]=96;
1	1	0	3	z[3]=182.8;
1	1	0	3	z[4]=2980.5;
1	1	0	3	z[5]=283.85;
1	1	0	3	z[6]=202.95;
1	1	0	3	z[7]=220;
1	1	0	3	z[8]=182.8;
1	1	0	3	z[9]=144.05;
1	1	0	4	z[0]=120.8;
1	1	0	4	z[1]=51.625;
1	1	0	4	z[2]=52.6;
1	1	0	4	z[3]=61.9;
1	1	0	4	z[4]=8173.15;
1	1	0	4	z[5]=553.55;
1	1	0	4	z[6]=379.35;
1	1	0	4	z[7]=274.55;
1	1	0	4	z[8]=227.75;
1	1	0	4	z[9]=181.25;
1	1	1	0	z[0]=92.9;
1	1	1	0	z[1]=140.95;
1	1	1	0	z[2]=96;
1	1	1	0	z[3]=299.35;
1	1	1	0	z[4]=10178.9;
1	1	1	0	z[5]=562.85;
1	1	1	0	z[6]=530.6;
1	1	1	0	z[7]=222.425;
1	1	1	0	z[8]=313;
1	1	1	0	z[9]=170.975;
1	1	1	1	z[0]=92.9;
1	1	1	1	z[1]=288.2;
1	1	1	1	z[2]=64.025;
1	1	1	1	z[3]=53.175;
1	1	1	1	z[4]=11797;
1	1	1	1	z[5]=662.05;
1	1	1	1	z[6]=320.45;
1	1	1	1	z[7]=227.75;
1	1	1	1	z[8]=156.45;
1	1	1	1	z[9]=193.65;
1	1	1	2	z[0]=102.2;
1	1	1	2	z[1]=775.2;
1	1	1	2	z[2]=501.8;
1	1	1	2	z[3]=138.425;
1	1	1	2	z[4]=4781.3;
1	1	1	2	z[5]=403.2;
1	1	1	2	z[6]=187.45;
1	1	1	2	z[7]=244.8;
1	1	1	2	z[8]=189;
1	1	1	2	z[9]=189;
1	1	1	3	z[0]=61.9;
1	1	1	3	z[1]=159.55;
1	1	1	3	z[2]=127;
1	1	1	3	z[3]=105.3;
1	1	1	3	z[4]=10178.9;
1	1	1	3	z[5]=676;
1	1	1	3	z[6]=353.6;
1	1	1	3	z[7]=226.2;
1	1	1	3	z[8]=195.2;
1	1	1	3	z[9]=195.2;
2	0	0	0	z[0]=117.7;
2	0	0	0	z[1]=55.7;
2	0	0	0	z[2]=7.25;
2	0	0	0	z[3]=136.3;
2	0	0	0	z[4]=1618.35;
2	0	0	0	z[5]=394.85;
2	0	0	0	z[6]=404.767;
2	0	0	0	z[7]=250.167;
2	0	0	0	z[8]=70.55;
2	0	0	0	z[9]=105.3;
2	0	0	1	z[0]=83.6;
2	0	0	1	z[1]=99.1;
2	0	0	1	z[2]=56.275;
2	0	0	1	z[3]=62.475;
2	0	0	1	z[4]=2152.08;
2	0	0	1	z[5]=315.9;
2	0	0	1	z[6]=166.65;
2	0	0	1	z[7]=397.95;
2	0	0	1	z[8]=99.1;
2	0	0	1	z[9]=56.0833;
2	0	0	2	z[0]=111.5;
2	0	0	2	z[1]=114.6;
2	0	0	2	z[2]=77.4;
2	0	0	2	z[3]=189;
2	0	0	2	z[4]=18311.9;
2	0	0	2	z[5]=2180.95;
2	0	0	2	z[6]=696.725;
2	0	0	2	z[7]=456.85;
2	0	0	2	z[8]=402.6;
2	0	0	2	z[9]=668.25;
2	0	0	3	z[0]=263.4;
2	0	0	3	z[1]=214.833;
2	0	0	3	z[2]=202.433;
2	0	0	3	z[3]=294.4;
2	0	0	3	z[4]=28670;
2	0	0	3	z[5]=2579.07;
2	0	0	3	z[6]=988.133;
2	0	0	3	z[7]=2144.4;
2	0	0	3	z[8]=706.7;
2	0	0	3	z[9]=866;
2	0	0	4	z[0]=139.783;
2	0	0	4	z[1]=160.45;
2	0	0	4	z[2]=200.367;
2	0	0	4	z[3]=288.2;
2	0	0	4	z[4]=34793.6;
2	0	0	4	z[5]=6356;
2	0	0	4	z[6]=1571.73;
2	0	0	4	z[7]=2434.73;
2	0	0	4	z[8]=1045;
2	0	0	4	z[9]=1391.97;
2	0	1	0	z[0]=96;
2	0	1	0	z[1]=193.65;
2	0	1	0	z[2]=271.45;
2	0	1	0	z[3]=49.5;
2	0	1	0	z[4]=40903.2;
2	0	1	0	z[5]=4113.25;
2	0	1	0	z[6]=1249.57;
2	0	1	0	z[7]=5480.67;
2	0	1	0	z[8]=875.533;
2	0	1	0	z[9]=1105.73;
2	0	1	1	z[0]=84.175;
2	0	1	1	z[1]=61.9;
2	0	1	1	z[2]=13.45;
2	0	1	1	z[3]=89.8;
2	0	1	1	z[4]=34558.4;
2	0	1	1	z[5]=1431.58;
2	0	1	1	z[6]=776.333;
2	0	1	1	z[7]=3929.63;
2	0	1	1	z[8]=503.95;
2	0	1	1	z[9]=682.1;
2	0	1	2	z[0]=49.5;
2	0	1	2	z[1]=46.4;
2	0	1	2	z[2]=58.8;
2	0	1	2	z[3]=55.7;
2	0	1	2	z[4]=21474.2;
2	0	1	2	z[5]=981.083;
2	0	1	2	z[6]=498.167;
2	0	1	2	z[7]=2869.23;
2	0	1	2	z[8]=437.633;
2	0	1	2	z[9]=464.067;
2	0	1	3	z[0]=11.9;
2	0	1	3	z[1]=26.825;
2	0	1	3	z[2]=99.1;
2	0	1	3	z[3]=1.05;
2	0	1	3	z[4]=16734.2;
2	0	1	3	z[5]=953.033;
2	0	1	3	z[6]=341.733;
2	0	1	3	z[7]=2016.1;
2	0	1	3	z[8]=308.033;
2	0	1	3	z[9]=324.167;
2	1	0	0	z[0]=81.075;
2	1	0	0	z[1]=95.7333;
2	1	0	0	z[2]=105.3;
2	1	0	0	z[3]=102.2;
2	1	0	0	z[4]=205.075;
2	1	0	0	z[5]=233.95;
2	1	0	0	z[6]=77.4;
2	1	0	0	z[7]=50.075;
2	1	0	0	z[8]=105.3;
2	1	0	0	z[9]=175.05;
2	1	0	1	z[0]=168.85;
2	1	0	1	z[1]=48.2;
2	1	0	1	z[2]=43.875;
2	1	0	1	z[3]=59.1833;
2	1	0	1	z[4]=134.75;
2	1	0	1	z[5]=21.7167;
2	1	0	1	z[6]=237.35;
2	1	0	1	z[7]=52.6;
2	1	0	1	z[8]=31.475;
2	1	0	1	z[9]=55.7;
2	1	0	2	z[0]=99.1;
2	1	0	2	z[1]=26.825;
2	1	0	2	z[2]=176.6;
2	1	0	2	z[3]=99.1;
2	1	0	2	z[4]=514.2;
2	1	0	2	z[5]=139.783;
2	1	0	2	z[6]=347.283;
2	1	0	2	z[7]=155.933;
2	1	0	2	z[8]=74.3;
2	1	0	2	z[9]=70.1667;
2	1	0	3	z[0]=138.367;
2	1	0	3	z[1]=122.867;
2	1	0	3	z[2]=96;
2	1	0	3	z[3]=182.8;
2	1	0	3	z[4]=2013.83;
2	1	0	3	z[5]=211.933;
2	1	0	3	z[6]=311.767;
2	1	0	3	z[7]=238.6;
2	1	0	3	z[8]=180.733;
2	1	0	3	z[9]=187.967;
2	1	0	4	z[0]=120.8;
2	1	0	4	z[1]=40.9667;
2	1	0	4	z[2]=52.6;
2	1	0	4	z[3]=61.9;
2	1	0	4	z[4]=8173.15;
2	1	0	4	z[5]=456.833;
2	1	0	4	z[6]=599.233;
2	1	0	4	z[7]=320.433;
2	1	0	4	z[8]=206.567;
2	1	0	4	z[9]=172.467;
2	1	1	0	z[0]=129.067;
2	1	1	0	z[1]=254.3;
2	1	1	0	z[2]=96;
2	1	1	0	z[3]=206.117;
2	1	1	0	z[4]=6802.4;
2	1	1	0	z[5]=385.917;
2	1	1	0	z[6]=616.8;
2	1	1	0	z[7]=193.717;
2	1	1	0	z[8]=184.35;
2	1	1	0	z[9]=140.817;
2	1	1	1	z[0]=335.95;
2	1	1	1	z[1]=238.6;
2	1	1	1	z[2]=90.1833;
2	1	1	1	z[3]=74.6833;
2	1	1	1	z[4]=7977.3;
2	1	1	1	z[5]=853.833;
2	1	1	1	z[6]=297.3;
2	1	1	1	z[7]=182.8;
2	1	1	1	z[8]=104.65;
2	1	1	1	z[9]=233.433;
2	1	1	2	z[0]=73.65;
2	1	1	2	z[1]=521.283;
2	1	1	2	z[2]=501.8;
2	1	1	2	z[3]=204.883;
2	1	1	2	z[4]=3583.47;
2	1	1	2	z[5]=544.467;
2	1	1	2	z[6]=192.1;
2	1	1	2	z[7]=222.067;
2	1	1	2	z[8]=144.05;
2	1	1	2	z[9]=131.65;
2	1	1	3	z[0]=61.9;
2	1	1	3	z[1]=307.633;
2	1	1	3	z[2]=172.467;
2	1	1	3	z[3]=99.1;
2	1	1	3	z[4]=6821;
2	1	1	3	z[5]=477.5;
2	1	1	3	z[6]=239.183;
2	1	1	3	z[7]=226.2;
2	1	1	3	z[8]=195.2;
2	1	1	3	z[9]=195.2;
3	0	0	0	z[0]=102.2;
3	0	0	0	z[1]=61.9;
3	0	0	0	z[2]=22.175;
3	0	0	0	z[3]=119.767;
3	0	0	0	z[4]=1118.13;
3	0	0	0	z[5]=283.867;
3	0	0	0	z[6]=310.813;
3	0	0	0	z[7]=190.212;
3	0	0	0	z[8]=56.275;
3	0	0	0	z[9]=105.3;
3	0	0	1	z[0]=88.7667;
3	0	0	1	z[1]=82.5667;
3	0	0	1	z[2]=58.15;
3	0	0	1	z[3]=66.4167;
3	0	0	1	z[4]=1461.55;
3	0	0	1	z[5]=257.05;
3	0	0	1	z[6]=130.675;
3	0	0	1	z[7]=274.95;
3	0	0	1	z[8]=71.5833;
3	0	0	1	z[9]=42.325;
3	0	0	2	z[0]=113.567;
3	0	0	2	z[1]=94.9667;
3	0	0	2	z[2]=70.1667;
3	0	0	2	z[3]=116.15;
3	0	0	2	z[4]=12232.7;
3	0	0	2	z[5]=2180.95;
3	0	0	2	z[6]=471.033;
3	0	0	2	z[7]=456.85;
3	0	0	2	z[8]=402.6;
3	0	0	2	z[9]=464.067;
3	0	0	3	z[0]=238.6;
3	0	0	3	z[1]=208.375;
3	0	0	3	z[2]=217.675;
3	0	0	3	z[3]=304.733;
3	0	0	3	z[4]=19168.1;
3	0	0	3	z[5]=1997.05;
3	0	0	3	z[6]=803.85;
3	0	0	3	z[7]=1692.75;
3	0	0	3	z[8]=589.675;
3	0	0	3	z[9]=699.85;
3	0	0	4	z[0]=161.387;
3	0	0	4	z[1]=201.687;
3	0	0	4	z[2]=225.425;
3	0	0	4	z[3]=292.333;
3	0	0	4	z[4]=26148.7;
3	0	0	4	z[5]=4826.65;
3	0	0	4	z[6]=1209.78;
3	0	0	4	z[7]=1888.8;
3	0	0	4	z[8]=843.4;
3	0	0	4	z[9]=1097.43;
3	0	1	0	z[0]=164.2;
3	0	1	0	z[1]=162.133;
3	0	1	0	z[2]=220.2;
3	0	1	0	z[3]=113.05;
3	0	1	0	z[4]=27293.6;
3	0	1	0	z[5]=2748.72;
3	0	1	0	z[6]=946.45;
3	0	1	0	z[7]=4138.38;
3	0	1	0	z[8]=672.125;
3	0	1	0	z[9]=857.175;
3	0	1	1	z[0]=78.8167;
3	0	1	1	z[1]=58.8;
3	0	1	1	z[2]=27.5333;
3	0	1	1	z[3]=127;
3	0	1	1	z[4]=23074;
3	0	1	1	z[5]=1073.95;
3	0	1	1	z[6]=776.333;
3	0	1	1	z[7]=3929.63;
3	0	1	1	z[8]=375.2;
3	0	1	1	z[9]=534.8;
3	0	1	2	z[0]=53.6333;
3	0	1	2	z[1]=63.9667;
3	0	1	2	z[2]=78.4333;
3	0	1	2	z[3]=63.9667;
3	0	1	2	z[4]=14320.6;
3	0	1	2	z[5]=739.95;
3	0	1	2	z[6]=386;
3	0	1	2	z[7]=2154.51;
3	0	1	2	z[8]=437.633;
3	0	1	2	z[9]=464.067;
3	0	1	3	z[0]=11.9;
3	0	1	3	z[1]=67.45;
3	0	1	3	z[2]=78.4333;
3	0	1	3	z[3]=17.2;
3	0	1	3	z[4]=11176.7;
3	0	1	3	z[5]=753.5;
3	0	1	3	z[6]=300.45;
3	0	1	3	z[7]=1536.85;
3	0	1	3	z[8]=252.7;
3	0	1	3	z[9]=260.15;
3	1	0	0	z[0]=81.075;
3	1	0	0	z[1]=95.7333;
3	1	0	0	z[2]=105.3;
3	1	0	0	z[3]=75.7167;
3	1	0	0	z[4]=2292.18;
3	1	0	0	z[5]=280.967;
3	1	0	0	z[6]=122.867;
3	1	0	0	z[7]=82.95;
3	1	0	0	z[8]=111.5;
3	1	0	0	z[9]=155.933;
3	1	0	1	z[0]=168.85;
3	1	0	1	z[1]=48.2;
3	1	0	1	z[2]=43.875;
3	1	0	1	z[3]=59.1833;
3	1	0	1	z[4]=667.633;
3	1	0	1	z[5]=60.4375;
3	1	0	1	z[6]=225.367;
3	1	0	1	z[7]=98.0667;
3	1	0	1	z[8]=79.85;
3	1	0	1	z[9]=78.4333;
3	1	0	2	z[0]=149.733;
3	1	0	2	z[1]=89.15;
3	1	0	2	z[2]=182.8;
3	1	0	2	z[3]=120.8;
3	1	0	2	z[4]=1227.47;
3	1	0	2	z[5]=152.088;
3	1	0	2	z[6]=277.487;
3	1	0	2	z[7]=127.775;
3	1	0	2	z[8]=61.4125;
3	1	0	2	z[9]=65;
3	1	0	3	z[0]=157.225;
3	1	0	3	z[1]=136.3;
3	1	0	3	z[2]=113.567;
3	1	0	3	z[3]=152.833;
3	1	0	3	z[4]=5782.98;
3	1	0	3	z[5]=418.7;
3	1	0	3	z[6]=366.475;
3	1	0	3	z[7]=305.4;
3	1	0	3	z[8]=232.4;
3	1	0	3	z[9]=225.425;
3	1	0	4	z[0]=189;
3	1	0	4	z[1]=105.875;
3	1	0	4	z[2]=127;
3	1	0	4	z[3]=90.575;
3	1	0	4	z[4]=40107.1;
3	1	0	4	z[5]=1760.82;
3	1	0	4	z[6]=1187.33;
3	1	0	4	z[7]=661.275;
3	1	0	4	z[8]=489.075;
3	1	0	4	z[9]=599.9;
3	1	1	0	z[0]=156.45;
3	1	1	0	z[1]=265.875;
3	1	1	0	z[2]=172.467;
3	1	1	0	z[3]=251.438;
3	1	1	0	z[4]=20579.8;
3	1	1	0	z[5]=1151.34;
3	1	1	0	z[6]=906.333;
3	1	1	0	z[7]=417.437;
3	1	1	0	z[8]=357.233;
3	1	1	0	z[9]=365.362;
3	1	1	1	z[0]=273.533;
3	1	1	1	z[1]=181.767;
3	1	1	1	z[2]=74.1;
3	1	1	1	z[3]=59.375;
3	1	1	1	z[4]=21461;
3	1	1	1	z[5]=1403.08;
3	1	1	1	z[6]=581.925;
3	1	1	1	z[7]=350.05;
3	1	1	1	z[8]=266.637;
3	1	1	1	z[9]=434.825;
3	1	1	2	z[0]=58.6;
3	1	1	2	z[1]=441.312;
3	1	1	2	z[2]=418.2;
3	1	1	2	z[3]=179.987;
3	1	1	2	z[4]=11829.6;
3	1	1	2	z[5]=923.05;
3	1	1	2	z[6]=416.225;
3	1	1	2	z[7]=329.9;
3	1	1	2	z[8]=313.833;
3	1	1	2	z[9]=305.567;
3	1	1	3	z[0]=112.533;
3	1	1	3	z[1]=266.35;
3	1	1	3	z[2]=146.375;
3	1	1	3	z[3]=84.6333;
3	1	1	3	z[4]=10777.2;
3	1	1	3	z[5]=617.875;
3	1	1	3	z[6]=287.237;
3	1	1	3	z[7]=230.333;
3	1	1	3	z[8]=189;
3	1	1	3	z[9]=213.8;
4	0	0	0	z[0]=102.2;
4	0	0	0	z[1]=4612.47;
4	0	0	0	z[2]=509.917;
4	0	0	0	z[3]=228.375;
4	0	0	0	z[4]=946.45;
4	0	0	0	z[5]=297.35;
4	0	0	0	z[6]=308.77;
4	0	0	0	z[7]=190.212;
4	0	0	0	z[8]=56.275;
4	0	0	0	z[9]=105.3;
4	0	0	1	z[0]=82.05;
4	0	0	1	z[1]=1023.02;
4	0	0	1	z[2]=188.362;
4	0	0	1	z[3]=97.0625;
4	0	0	1	z[4]=1116.29;
4	0	0	1	z[5]=222.98;
4	0	0	1	z[6]=131.8;
4	0	0	1	z[7]=274.95;
4	0	0	1	z[8]=57.05;
4	0	0	1	z[9]=38.41;
4	0	0	2	z[0]=100.65;
4	0	0	2	z[1]=2309.23;
4	0	0	2	z[2]=374.375;
4	0	0	2	z[3]=190.033;
4	0	0	2	z[4]=9246.55;
4	0	0	2	z[5]=1554.17;
4	0	0	2	z[6]=479.725;
4	0	0	2	z[7]=456.85;
4	0	0	2	z[8]=307.633;
4	0	0	2	z[9]=386.775;
4	0	0	3	z[0]=235.5;
4	0	0	3	z[1]=20961.7;
4	0	0	3	z[2]=2837.5;
4	0	0	3	z[3]=1214.45;
4	0	0	3	z[4]=14965.1;
4	0	0	3	z[5]=1974.08;
4	0	0	3	z[6]=1292.92;
4	0	0	3	z[7]=1692.75;
4	0	0	3	z[8]=589.675;
4	0	0	3	z[9]=699.85;
4	0	0	4	z[0]=186.75;
4	0	0	4	z[1]=11591.5;
4	0	0	4	z[2]=2288.18;
4	0	0	4	z[3]=857.95;
4	0	0	4	z[4]=21196.2;
4	0	0	4	z[5]=4059.2;
4	0	0	4	z[6]=1399.42;
4	0	0	4	z[7]=1888.8;
4	0	0	4	z[8]=843.4;
4	0	0	4	z[9]=885.36;
4	0	1	0	z[0]=140.175;
4	0	1	0	z[1]=21354.3;
4	0	1	0	z[2]=2303.95;
4	0	1	0	z[3]=1026.17;
