0	0	0	0	0	3943.6	4287.6	1584.6	703	
0	0	0	0	0	6069.6	727.8	530.6	802.2	
0	0	0	0	0	1138.2	7656.8	4882.8	2455.6	
0	0	0	0	0	3646	4089.2	1485.4	1138.2	
0	0	0	0	0	2257.2	4089.2	2058.8	1237.4	
0	0	0	0	0	989.4	7061.6	1832.6	1039	
0	0	0	0	0	4089.2	2753.2	1138.2	1237.4	
0	0	0	0	0	4089.2	4089.2	2158	412.2	
0	0	0	0	0	4882.8	3150	2455.6	1733.4	
0	0	0	0	0	4089.2	2455.6	876.6	313	
0	0	0	0	0	1959.6	4684.4	2356.4	1634.2	
0	0	0	0	0	68.1	5474.4	827	2852.4	
0	0	0	0	0	4882.8	4287.6	1435.8	678.2	
0	0	0	0	0	4486	4089.2	901.4	703	
0	0	0	0	0	213.8	5276	4287.6	2158	
0	0	0	0	0	80.5	9348.8	2455.6	1039	
0	0	0	0	0	7656.8	1634.2	876.6	213.8	
0	0	0	0	0	653.4	8555.2	4684.4	2257.2	
0	0	0	0	0	5276	4089.2	1882.2	1336.6	
0	0	0	0	0	1039	6466.4	1535	827	
0	0	0	0	0	337.8	10142.4	3447.6	1039	
0	0	0	0	0	4089.2	901.4	1138.2	678.2	
0	0	0	0	0	4684.4	1535	678.2	148.7	
0	0	0	0	0	142.5	8952	3447.6	1634.2	
0	0	0	0	0	2455.6	4684.4	1386.2	603.8	
0	0	0	0	0	2356.4	4089.2	2852.4	3943.6	
0	0	0	0	0	4486	5474.4	1683.8	802.2	
0	0	0	0	0	1783	6863.2	2654	456.2	
0	0	0	0	0	7061.6	1435.8	876.6	263.4	
0	0	0	0	0	6664.8	1959.6	1187.8	201.4	
0	0	0	0	0	2554.8	4486	2455.6	288.2	
0	0	0	0	0	4287.6	1959.6	876.6	176.6	
0	0	0	0	0	4089.2	1683.8	989.4	678.2	
0	0	0	0	0	4089.2	2356.4	1187.8	1832.6	
0	0	0	0	0	4089.2	939.8	2852.4	939.8	
0	0	0	0	0	4486	3050.8	1733.4	530.6	
0	0	0	0	0	1783	4684.4	2554.8	1039	
0	0	0	0	0	4486	1336.6	1783	1138.2	
0	0	0	0	0	189	8158.4	3050.8	1783	
0	0	0	0	0	412.2	4882.8	5081.2	3646	
0	0	0	0	0	4684.4	3249.2	2852.4	1584.6	
0	0	0	0	0	4287.6	5276	1138.2	1088.6	
0	0	0	0	0	2257.2	5672.8	2257.2	1535	
0	0	0	0	0	1039	5871.2	1088.6	337.8	
0	0	0	0	0	5871.2	1882.2	752.6	1683.8	
